edition,year,stage_results_id,rank,time,rider,age,team,points,elapsed,bib_number
105,2018,stage-9,110,4S,ten Dam Laurens,37.0,Team Sunweb,,30S,37.0
105,2018,stage-9,111,4S,Terpstra Niki,34.0,Quick-Step Floors,,30S,108.0
105,2018,stage-9,112,4S,Gaudu  David ,21.0,Groupama - FDJ,,30S,152.0
105,2018,stage-9,113,4S,Offredo Yoann,31.0,Wanty - Groupe Gobert,,30S,215.0
105,2018,stage-9,114,4S,Molard Rudy,28.0,Groupama - FDJ,,30S,156.0
105,2018,stage-9,115,4S,Sicard Romain,30.0,Direct Energie,,30S,187.0
105,2018,stage-9,116,4S,Bauer Jack,33.0,Mitchelton-Scott,,30S,62.0
105,2018,stage-9,117,4S,Pöstlberger Lukas,26.0,BORA - hansgrohe,,30S,118.0
105,2018,stage-9,118,4S,Mühlberger Gregor,24.0,BORA - hansgrohe,,30S,115.0
105,2018,stage-9,119,4S,Arndt Nikias,26.0,Team Sunweb,,30S,33.0
105,2018,stage-9,120,4S,de Buyst Jasper,24.0,Lotto Soudal,,30S,173.0
105,2018,stage-9,121,4S,Castroviejo Jonathan,31.0,Team Sky,,30S,3.0
105,2018,stage-9,122,4S,Marczyński Tomasz,34.0,Lotto Soudal,,30S,176.0
105,2018,stage-9,123,9S,Oss Daniel,31.0,BORA - hansgrohe,,35S,116.0
105,2018,stage-9,124,9S,Kittel Marcel,30.0,Team Katusha Alpecin,,35S,144.0
105,2018,stage-9,125,9S,Izagirre Gorka,30.0,Bahrain Merida Pro Cycling Team,,35S,54.0
105,2018,stage-9,126,9S,Bevin Patrick,27.0,BMC Racing Team,,35S,82.0
105,2018,stage-9,127,9S,Pasqualon Andrea,30.0,Wanty - Groupe Gobert,,35S,216.0
105,2018,stage-9,128,9S,Colbrelli Sonny,28.0,Bahrain Merida Pro Cycling Team,,35S,52.0
105,2018,stage-9,129,9S,Guarnieri Jacopo,30.0,Groupama - FDJ,,35S,153.0
105,2018,stage-9,130,9S,Degand Thomas,32.0,Wanty - Groupe Gobert,,35S,212.0
105,2018,stage-9,131,9S,Simon Julien,32.0,"Cofidis, Solutions Crédits",,35S,207.0
105,2018,stage-9,132,9S,Pichon Laurent,31.0,Team Fortuneo - Samsic,,35S,47.0
105,2018,stage-9,133,9S,Hardy Romain,29.0,Team Fortuneo - Samsic,,35S,44.0
105,2018,stage-9,134,9S,Poels Wout,30.0,Team Sky,,35S,6.0
105,2018,stage-9,135,9S,Navarro Daniel,34.0,"Cofidis, Solutions Crédits",,35S,205.0
105,2018,stage-9,136,9S,Bernal Egan,21.0,Team Sky,,35S,2.0
105,2018,stage-9,137,9S,Marcato Marco,34.0,UAE-Team Emirates,,35S,96.0
105,2018,stage-9,138,9S,Gesbert Élie,23.0,Team Fortuneo - Samsic,,35S,43.0
105,2018,stage-9,139,9S,Thomson Jay Robert,32.0,Team Dimension Data,,35S,137.0
105,2018,stage-9,140,9S,Frank Mathias,31.0,AG2R La Mondiale,,35S,24.0
105,2018,stage-9,141,9S,Kwiatkowski Michał,28.0,Team Sky,,35S,4.0
105,2018,stage-9,142,9S,Keukeleire Jens,29.0,Lotto Soudal,,35S,175.0
105,2018,stage-9,143,9S,Bodnar Maciej,33.0,BORA - hansgrohe,,35S,112.0
105,2018,stage-9,144,9S,Grellier Fabien,23.0,Direct Energie,,35S,186.0
105,2018,stage-9,145,9S,Gerrans Simon,38.0,BMC Racing Team,,35S,84.0
105,2018,stage-9,146,9S,Renshaw Mark,35.0,Team Dimension Data,,35S,135.0
105,2018,stage-9,147,9S,Ledanois Kévin,25.0,Team Fortuneo - Samsic,,35S,45.0
105,2018,stage-9,148,9S,Hansen Jesper,27.0,Astana Pro Team,,35S,124.0
105,2018,stage-9,149,9S,Boswell Ian,27.0,Team Katusha Alpecin,,35S,142.0
105,2018,stage-9,150,9S,Martínez Daniel Felipe,22.0,Team EF Education First-Drapac p/b Cannondale,,35S,14.0
105,2018,stage-9,151,9S,Atapuma Darwin,30.0,UAE-Team Emirates,,35S,92.0
105,2018,stage-9,152,9S,Herrada Jesús,27.0,"Cofidis, Solutions Crédits",,35S,204.0
105,2018,stage-9,153,9S,Perez Anthony,27.0,"Cofidis, Solutions Crédits",,35S,206.0
105,2018,stage-9,154,9S,Vichot Arthur,29.0,Groupama - FDJ,,35S,158.0
105,2018,stage-9,155,9S,Taaramäe Rein,31.0,Direct Energie,,35S,188.0
105,2018,stage-9,156,9S,Smith Dion,25.0,Wanty - Groupe Gobert,,35S,217.0
105,2018,stage-9,157,9S,Craddock Lawson,26.0,Team EF Education First-Drapac p/b Cannondale,,35S,13.0
105,2018,stage-9,158,9S,Tolhoek Antwan,24.0,Team LottoNL-Jumbo,,35S,168.0
105,2018,stage-9,159,9S,Groenewegen Dylan,25.0,Team LottoNL-Jumbo,,35S,163.0
105,2018,stage-9,160,9S,Martens Paul,34.0,Team LottoNL-Jumbo,,35S,165.0
105,2018,stage-9,161,9S,Roosen Timo,25.0,Team LottoNL-Jumbo,,35S,167.0
105,2018,stage-9,162,9S,Jansen Amund Grøndahl,24.0,Team LottoNL-Jumbo,,35S,164.0
105,2018,stage-9,163,23S,Moscon Gianni,24.0,Team Sky,,49S,5.0
105,2018,stage-9,164,28S,Vuillermoz Alexis,30.0,AG2R La Mondiale,,54S,28.0
105,2018,stage-9,165,51S,Howson Damien,25.0,Mitchelton-Scott,,17S,66.0
105,2018,stage-9,166,51S,Turgis Anthony,24.0,"Cofidis, Solutions Crédits",,17S,208.0
105,2018,stage-9,167,51S,Claeys Dimitri,31.0,"Cofidis, Solutions Crédits",,17S,202.0
105,2018,stage-9,DNF,,Porte Richie,33.0,BMC Racing Team,,,81.0
105,2018,stage-9,DNF,,Rojas José Joaquín,33.0,Movistar Team,,,76.0
105,2018,stage-9,DNS,,Martin Tony,33.0,Team Katusha Alpecin,,,146.0
105,2018,stage-10,1,27S,Alaphilippe Julian,26.0,Quick-Step Floors,100.0,27S,101.0
105,2018,stage-10,2,34S,Izagirre Ion,29.0,Bahrain Merida Pro Cycling Team,70.0,1S,55.0
105,2018,stage-10,3,40S,Taaramäe Rein,31.0,Direct Energie,50.0,7S,188.0
105,2018,stage-10,4,44S,Van Avermaet Greg,33.0,BMC Racing Team,40.0,11S,87.0
105,2018,stage-10,5,44S,Pauwels Serge,34.0,Team Dimension Data,32.0,11S,134.0
105,2018,stage-10,6,24S,Calmejane Lilian,25.0,Direct Energie,26.0,51S,181.0
105,2018,stage-10,7,23S,Martin Dan,31.0,UAE-Team Emirates,22.0,50S,91.0
105,2018,stage-10,8,23S,Roglič Primož,28.0,Team LottoNL-Jumbo,18.0,50S,166.0
105,2018,stage-10,9,23S,Gaudu  David ,21.0,Groupama - FDJ,14.0,50S,152.0
105,2018,stage-10,10,23S,Thomas Geraint,32.0,Team Sky,10.0,50S,8.0
105,2018,stage-10,11,23S,Bardet Romain,27.0,AG2R La Mondiale,8.0,50S,21.0
105,2018,stage-10,12,23S,Kruijswijk Steven,31.0,Team LottoNL-Jumbo,6.0,50S,161.0
105,2018,stage-10,13,23S,Yates Adam,25.0,Mitchelton-Scott,4.0,50S,61.0
105,2018,stage-10,14,23S,Fuglsang Jakob,33.0,Astana Pro Team,2.0,50S,121.0
105,2018,stage-10,15,23S,Froome Chris,33.0,Team Sky,1.0,50S,1.0
105,2018,stage-10,16,23S,Dumoulin Tom,27.0,Team Sunweb,,50S,32.0
105,2018,stage-10,17,23S,Valverde Alejandro,38.0,Movistar Team,,50S,78.0
105,2018,stage-10,18,23S,Quintana Nairo,28.0,Movistar Team,,50S,71.0
105,2018,stage-10,19,23S,Nibali Vincenzo,33.0,Bahrain Merida Pro Cycling Team,,50S,51.0
105,2018,stage-10,20,23S,Landa Mikel,28.0,Movistar Team,,50S,75.0
105,2018,stage-10,21,23S,Molard Rudy,28.0,Groupama - FDJ,,50S,156.0
105,2018,stage-10,22,23S,Latour Pierre,24.0,AG2R La Mondiale,,50S,26.0
105,2018,stage-10,23,28S,Martin Guillaume,25.0,Wanty - Groupe Gobert,,55S,211.0
105,2018,stage-10,24,38S,Bernal Egan,21.0,Team Sky,,5S,2.0
105,2018,stage-10,25,55S,Gesink Robert,32.0,Team LottoNL-Jumbo,,22S,162.0
105,2018,stage-10,26,14S,Jungels Bob,25.0,Quick-Step Floors,,41S,105.0
105,2018,stage-10,27,14S,Caruso Damiano,30.0,BMC Racing Team,,41S,83.0
105,2018,stage-10,28,14S,Pozzovivo Domenico,35.0,Bahrain Merida Pro Cycling Team,,41S,58.0
105,2018,stage-10,29,14S,Nieve Mikel,34.0,Mitchelton-Scott,,41S,68.0
105,2018,stage-10,30,14S,Mollema Bauke,31.0,Trek - Segafredo,,41S,191.0
105,2018,stage-10,31,14S,Zakarin Ilnur,28.0,Team Katusha Alpecin,,41S,141.0
105,2018,stage-10,32,14S,Majka Rafał,28.0,BORA - hansgrohe,,41S,114.0
105,2018,stage-10,33,26S,Poels Wout,30.0,Team Sky,,53S,6.0
105,2018,stage-10,34,59S,Urán Rigoberto,31.0,Team EF Education First-Drapac p/b Cannondale,,26S,11.0
105,2018,stage-10,35,14S,Kangert Tanel,31.0,Astana Pro Team,,41S,125.0
105,2018,stage-10,36,14S,Tolhoek Antwan,24.0,Team LottoNL-Jumbo,,41S,168.0
105,2018,stage-10,37,47S,Vichot Arthur,29.0,Groupama - FDJ,,14S,158.0
105,2018,stage-10,38,52S,ten Dam Laurens,37.0,Team Sunweb,,19S,37.0
105,2018,stage-10,39,52S,Herrada Jesús,27.0,"Cofidis, Solutions Crédits",,19S,204.0
105,2018,stage-10,40,52S,Bernard Julien,26.0,Trek - Segafredo,,19S,192.0
105,2018,stage-10,41,52S,Boswell Ian,27.0,Team Katusha Alpecin,,19S,142.0
105,2018,stage-10,42,52S,Frank Mathias,31.0,AG2R La Mondiale,,19S,24.0
105,2018,stage-10,43,52S,Hansen Jesper,27.0,Astana Pro Team,,19S,124.0
105,2018,stage-10,44,52S,van Garderen Tejay,29.0,BMC Racing Team,,19S,88.0
105,2018,stage-10,45,52S,Izagirre Gorka,30.0,Bahrain Merida Pro Cycling Team,,19S,54.0
105,2018,stage-10,46,57S,Barguil Warren,26.0,Team Fortuneo - Samsic,,24S,41.0
105,2018,stage-10,47,25S,Howson Damien,25.0,Mitchelton-Scott,,52S,66.0
105,2018,stage-10,48,25S,Kwiatkowski Michał,28.0,Team Sky,,52S,4.0
105,2018,stage-10,49,11S,Bouet Maxime,31.0,Team Fortuneo - Samsic,,38S,42.0
105,2018,stage-10,50,11S,Slagter Tom-Jelte,29.0,Team Dimension Data,,38S,136.0
105,2018,stage-10,51,11S,Đurasek Kristijan,30.0,UAE-Team Emirates,,38S,93.0
105,2018,stage-10,52,11S,Moinard Amaël,36.0,Team Fortuneo - Samsic,,38S,46.0
105,2018,stage-10,53,54S,Gesbert Élie,23.0,Team Fortuneo - Samsic,,21S,43.0
105,2018,stage-10,54,2S,Kragh Andersen Søren,23.0,Team Sunweb,,29S,36.0
105,2018,stage-10,55,3S,Geschke Simon,32.0,Team Sunweb,,30S,34.0
105,2018,stage-10,56,42S,Degand Thomas,32.0,Wanty - Groupe Gobert,,9S,212.0
105,2018,stage-10,57,47S,Atapuma Darwin,30.0,UAE-Team Emirates,,14S,92.0
105,2018,stage-10,58,25S,Gallopin Tony,30.0,AG2R La Mondiale,,52S,25.0
105,2018,stage-10,59,52S,Arndt Nikias,26.0,Team Sunweb,,19S,33.0
105,2018,stage-10,60,52S,Küng Stefan,24.0,BMC Racing Team,,19S,85.0
105,2018,stage-10,61,52S,Pasqualon Andrea,30.0,Wanty - Groupe Gobert,,19S,216.0
105,2018,stage-10,62,52S,Stuyven Jasper,26.0,Trek - Segafredo,,19S,198.0
105,2018,stage-10,63,52S,Minnaard Marco,29.0,Wanty - Groupe Gobert,,19S,214.0
105,2018,stage-10,64,52S,Ludvigsson Tobias,27.0,Groupama - FDJ,,19S,155.0
105,2018,stage-10,65,52S,Haga Chad,29.0,Team Sunweb,,19S,35.0
105,2018,stage-10,66,52S,Martínez Daniel Felipe,22.0,Team EF Education First-Drapac p/b Cannondale,,19S,14.0
105,2018,stage-10,67,52S,Kochetkov Pavel,32.0,Team Katusha Alpecin,,19S,145.0
105,2018,stage-10,68,52S,Pellizotti Franco,40.0,Bahrain Merida Pro Cycling Team,,19S,57.0
105,2018,stage-10,69,52S,Chavanel Sylvain,39.0,Direct Energie,,19S,183.0
105,2018,stage-10,70,52S,de Kort Koen,35.0,Trek - Segafredo,,19S,193.0
105,2018,stage-10,71,52S,Clarke Simon,31.0,Team EF Education First-Drapac p/b Cannondale,,19S,12.0
105,2018,stage-10,72,52S,Impey Daryl,33.0,Mitchelton-Scott,,19S,67.0
105,2018,stage-10,73,52S,Valgren Michael,26.0,Astana Pro Team,,19S,128.0
105,2018,stage-10,74,52S,Rolland Pierre,31.0,Team EF Education First-Drapac p/b Cannondale,,19S,16.0
105,2018,stage-10,75,52S,Amador Andrey,31.0,Movistar Team,,19S,72.0
105,2018,stage-10,76,52S,Fraile Omar,28.0,Astana Pro Team,,19S,122.0
105,2018,stage-10,77,52S,Castroviejo Jonathan,31.0,Team Sky,,19S,3.0
105,2018,stage-10,78,28S,Edet Nicolas,30.0,"Cofidis, Solutions Crédits",,55S,203.0
105,2018,stage-10,79,28S,Perez Anthony,27.0,"Cofidis, Solutions Crédits",,55S,206.0
105,2018,stage-10,80,28S,De Gendt Thomas,31.0,Lotto Soudal,,55S,174.0
105,2018,stage-10,81,28S,Skujiņš Toms,27.0,Trek - Segafredo,,55S,197.0
105,2018,stage-10,82,28S,Martens Paul,34.0,Team LottoNL-Jumbo,,55S,165.0
105,2018,stage-10,83,28S,Bevin Patrick,27.0,BMC Racing Team,,55S,82.0
105,2018,stage-10,84,33S,Gogl Michael,24.0,Trek - Segafredo,,0S,195.0
105,2018,stage-10,85,36S,Schär Michael,31.0,BMC Racing Team,,3S,86.0
105,2018,stage-10,86,36S,Offredo Yoann,31.0,Wanty - Groupe Gobert,,3S,215.0
105,2018,stage-10,87,36S,Gilbert Philippe,36.0,Quick-Step Floors,,3S,104.0
105,2018,stage-10,88,28S,Soler Marc,24.0,Movistar Team,,55S,77.0
105,2018,stage-10,89,3S,Dillier Silvan,27.0,AG2R La Mondiale,,30S,22.0
105,2018,stage-10,90,3S,Turgis Anthony,24.0,"Cofidis, Solutions Crédits",,30S,208.0
105,2018,stage-10,91,3S,Theuns Edward,27.0,Team Sunweb,,30S,38.0
105,2018,stage-10,92,3S,Pichon Laurent,31.0,Team Fortuneo - Samsic,,30S,47.0
105,2018,stage-10,93,3S,Ledanois Kévin,25.0,Team Fortuneo - Samsic,,30S,45.0
105,2018,stage-10,94,3S,Claeys Dimitri,31.0,"Cofidis, Solutions Crédits",,30S,202.0
105,2018,stage-10,95,3S,Gerrans Simon,38.0,BMC Racing Team,,30S,84.0
105,2018,stage-10,96,3S,Naesen Oliver,27.0,AG2R La Mondiale,,30S,27.0
105,2018,stage-10,97,3S,Declercq Tim,29.0,Quick-Step Floors,,30S,102.0
105,2018,stage-10,98,3S,Marczyński Tomasz,34.0,Lotto Soudal,,30S,176.0
105,2018,stage-10,99,3S,Lampaert Yves,27.0,Quick-Step Floors,,30S,106.0
105,2018,stage-10,100,3S,Vanendert Jelle,33.0,Lotto Soudal,,30S,178.0
105,2018,stage-10,101,3S,Vachon Florian,33.0,Team Fortuneo - Samsic,,30S,48.0
105,2018,stage-10,102,3S,Erviti Imanol,34.0,Movistar Team,,30S,74.0
105,2018,stage-10,103,3S,Sutherland Rory,36.0,UAE-Team Emirates,,30S,97.0
105,2018,stage-10,104,3S,Poljański Paweł,28.0,BORA - hansgrohe,,30S,117.0
105,2018,stage-10,105,3S,Smith Dion,25.0,Wanty - Groupe Gobert,,30S,217.0
105,2018,stage-10,106,3S,Navarro Daniel,34.0,"Cofidis, Solutions Crédits",,30S,205.0
105,2018,stage-10,107,3S,Cort Magnus,25.0,Astana Pro Team,,30S,126.0
105,2018,stage-10,108,3S,Simon Julien,32.0,"Cofidis, Solutions Crédits",,30S,207.0
105,2018,stage-10,109,3S,Sicard Romain,30.0,Direct Energie,,30S,187.0
105,2018,stage-10,110,3S,Mühlberger Gregor,24.0,BORA - hansgrohe,,30S,115.0
105,2018,stage-10,111,3S,Gruzdev Dmitriy,32.0,Astana Pro Team,,30S,123.0
105,2018,stage-10,112,3S,Colbrelli Sonny,28.0,Bahrain Merida Pro Cycling Team,,30S,52.0
105,2018,stage-10,113,23S,Durbridge Luke,27.0,Mitchelton-Scott,,50S,63.0
105,2018,stage-10,114,23S,Hayman Mathew,40.0,Mitchelton-Scott,,50S,64.0
105,2018,stage-10,115,29S,Sagan Peter,28.0,BORA - hansgrohe,,56S,111.0
105,2018,stage-10,116,29S,Oss Daniel,31.0,BORA - hansgrohe,,56S,116.0
105,2018,stage-10,117,50S,Marcato Marco,34.0,UAE-Team Emirates,,17S,96.0
105,2018,stage-10,118,50S,Politt Nils,24.0,Team Katusha Alpecin,,17S,147.0
105,2018,stage-10,119,50S,Phinney Taylor,28.0,Team EF Education First-Drapac p/b Cannondale,,17S,15.0
105,2018,stage-10,120,50S,Janse van Rensburg Reinardt,29.0,Team Dimension Data,,17S,133.0
105,2018,stage-10,121,50S,Kristoff Alexander,31.0,UAE-Team Emirates,,17S,95.0
105,2018,stage-10,122,50S,Boasson Hagen Edvald,31.0,Team Dimension Data,,17S,132.0
105,2018,stage-10,123,50S,Degenkolb John,29.0,Trek - Segafredo,,17S,194.0
105,2018,stage-10,124,50S,Sinkeldam Ramon,29.0,Groupama - FDJ,,17S,157.0
105,2018,stage-10,125,50S,Sieberg Marcel,36.0,Lotto Soudal,,17S,177.0
105,2018,stage-10,126,50S,de Buyst Jasper,24.0,Lotto Soudal,,17S,173.0
105,2018,stage-10,127,50S,Terpstra Niki,34.0,Quick-Step Floors,,17S,108.0
105,2018,stage-10,128,50S,Troia Oliviero,23.0,UAE-Team Emirates,,17S,98.0
105,2018,stage-10,129,50S,Pöstlberger Lukas,26.0,BORA - hansgrohe,,17S,118.0
105,2018,stage-10,130,50S,Burghardt Marcus,35.0,BORA - hansgrohe,,17S,113.0
105,2018,stage-10,131,50S,Gaviria Fernando,23.0,Quick-Step Floors,,17S,103.0
105,2018,stage-10,132,50S,Greipel André,36.0,Lotto Soudal,,17S,171.0
105,2018,stage-10,133,50S,Guarnieri Jacopo,30.0,Groupama - FDJ,,17S,153.0
105,2018,stage-10,134,50S,Rowe Luke,28.0,Team Sky,,17S,7.0
105,2018,stage-10,135,50S,Thomson Jay Robert,32.0,Team Dimension Data,,17S,137.0
105,2018,stage-10,136,50S,Laporte Christophe,25.0,"Cofidis, Solutions Crédits",,17S,201.0
105,2018,stage-10,137,50S,Grellier Fabien,23.0,Direct Energie,,17S,186.0
105,2018,stage-10,138,50S,Moscon Gianni,24.0,Team Sky,,17S,5.0
105,2018,stage-10,139,50S,Boudat Thomas,24.0,Direct Energie,,17S,182.0
105,2018,stage-10,140,50S,Koren Kristijan,31.0,Bahrain Merida Pro Cycling Team,,17S,56.0
105,2018,stage-10,141,50S,Bodnar Maciej,33.0,BORA - hansgrohe,,17S,112.0
105,2018,stage-10,142,50S,Haussler Heinrich,34.0,Bahrain Merida Pro Cycling Team,,17S,53.0
105,2018,stage-10,143,50S,Cousin Jérôme,29.0,Direct Energie,,17S,184.0
105,2018,stage-10,144,50S,Le Gac Olivier,24.0,Groupama - FDJ,,17S,154.0
105,2018,stage-10,145,50S,Scully Tom,28.0,Team EF Education First-Drapac p/b Cannondale,,17S,17.0
105,2018,stage-10,146,50S,Démare Arnaud,26.0,Groupama - FDJ,,17S,151.0
105,2018,stage-10,147,50S,Richeze Maximiliano,35.0,Quick-Step Floors,,17S,107.0
105,2018,stage-10,148,50S,Gaudin Damien,31.0,Direct Energie,,17S,185.0
105,2018,stage-10,149,50S,Vanmarcke Sep,29.0,Team EF Education First-Drapac p/b Cannondale,,17S,18.0
105,2018,stage-10,150,50S,Bennati Daniele,37.0,Movistar Team,,17S,73.0
105,2018,stage-10,151,50S,Hardy Romain,29.0,Team Fortuneo - Samsic,,17S,44.0
105,2018,stage-10,152,50S,Ferrari Roberto,35.0,UAE-Team Emirates,,17S,94.0
105,2018,stage-10,153,50S,Craddock Lawson,26.0,Team EF Education First-Drapac p/b Cannondale,,17S,13.0
105,2018,stage-10,154,56S,Bauer Jack,33.0,Mitchelton-Scott,,23S,62.0
105,2018,stage-10,155,2S,Vermote Julien,28.0,Team Dimension Data,,29S,138.0
105,2018,stage-10,156,2S,Van Keirsbulck Guillaume,27.0,Wanty - Groupe Gobert,,29S,218.0
105,2018,stage-10,157,2S,Jansen Amund Grøndahl,24.0,Team LottoNL-Jumbo,,29S,164.0
105,2018,stage-10,158,2S,Dupont Timothy,30.0,Wanty - Groupe Gobert,,29S,213.0
105,2018,stage-10,159,2S,Cavendish Mark,33.0,Team Dimension Data,,29S,131.0
105,2018,stage-10,160,2S,Roosen Timo,25.0,Team LottoNL-Jumbo,,29S,167.0
105,2018,stage-10,161,2S,Zabel Rick,24.0,Team Katusha Alpecin,,29S,148.0
105,2018,stage-10,162,2S,Kittel Marcel,30.0,Team Katusha Alpecin,,29S,144.0
105,2018,stage-10,163,2S,Hepburn Michael,26.0,Mitchelton-Scott,,29S,65.0
105,2018,stage-10,164,2S,Groenewegen Dylan,25.0,Team LottoNL-Jumbo,,29S,163.0
105,2018,stage-10,165,2S,Renshaw Mark,35.0,Team Dimension Data,,29S,135.0
105,2018,stage-10,DNS,,Keukeleire Jens,29.0,Lotto Soudal,,,175.0
105,2018,stage-10,DNS,,Vuillermoz Alexis,30.0,AG2R La Mondiale,,,28.0
105,2018,stage-11,1,36S,Thomas Geraint,32.0,Team Sky,100.0,36S,8.0
105,2018,stage-11,2,20S,Dumoulin Tom,27.0,Team Sunweb,70.0,56S,32.0
105,2018,stage-11,3,20S,Froome Chris,33.0,Team Sky,50.0,56S,1.0
105,2018,stage-11,4,22S,Caruso Damiano,30.0,BMC Racing Team,40.0,58S,83.0
105,2018,stage-11,5,22S,Nieve Mikel,34.0,Mitchelton-Scott,32.0,58S,68.0
105,2018,stage-11,6,27S,Martin Dan,31.0,UAE-Team Emirates,26.0,3S,91.0
105,2018,stage-11,7,57S,Herrada Jesús,27.0,"Cofidis, Solutions Crédits",22.0,33S,204.0
105,2018,stage-11,8,59S,Bardet Romain,27.0,AG2R La Mondiale,18.0,35S,21.0
105,2018,stage-11,9,59S,Nibali Vincenzo,33.0,Bahrain Merida Pro Cycling Team,14.0,35S,51.0
105,2018,stage-11,10,59S,Quintana Nairo,28.0,Movistar Team,10.0,35S,71.0
105,2018,stage-11,11,59S,Roglič Primož,28.0,Team LottoNL-Jumbo,8.0,35S,166.0
105,2018,stage-11,12,7S,Kruijswijk Steven,31.0,Team LottoNL-Jumbo,6.0,43S,161.0
105,2018,stage-11,13,47S,Landa Mikel,28.0,Movistar Team,4.0,23S,75.0
105,2018,stage-11,14,47S,Bernal Egan,21.0,Team Sky,2.0,23S,2.0
105,2018,stage-11,15,58S,Zakarin Ilnur,28.0,Team Katusha Alpecin,1.0,34S,141.0
105,2018,stage-11,16,51S,Navarro Daniel,35.0,"Cofidis, Solutions Crédits",,27S,205.0
105,2018,stage-11,17,59S,Latour Pierre,24.0,AG2R La Mondiale,,35S,26.0
105,2018,stage-11,18,6S,Izagirre Gorka,30.0,Bahrain Merida Pro Cycling Team,,42S,54.0
105,2018,stage-11,19,8S,Martin Guillaume,25.0,Wanty - Groupe Gobert,,44S,211.0
105,2018,stage-11,20,8S,Barguil Warren,26.0,Team Fortuneo - Samsic,,44S,41.0
105,2018,stage-11,21,30S,Martínez Daniel Felipe,22.0,Team EF Education First-Drapac p/b Cannondale,,6S,14.0
105,2018,stage-11,22,30S,Pozzovivo Domenico,35.0,Bahrain Merida Pro Cycling Team,,6S,58.0
105,2018,stage-11,23,30S,Valverde Alejandro,38.0,Movistar Team,,6S,78.0
105,2018,stage-11,24,41S,Atapuma Darwin,30.0,UAE-Team Emirates,,17S,92.0
105,2018,stage-11,25,53S,Kangert Tanel,31.0,Astana Pro Team,,29S,125.0
105,2018,stage-11,26,53S,Fuglsang Jakob,33.0,Astana Pro Team,,29S,121.0
105,2018,stage-11,27,42S,Jungels Bob,25.0,Quick-Step Floors,,18S,105.0
105,2018,stage-11,28,42S,Yates Adam,25.0,Mitchelton-Scott,,18S,61.0
105,2018,stage-11,29,10S,Pauwels Serge,34.0,Team Dimension Data,,46S,134.0
105,2018,stage-11,30,59S,Tolhoek Antwan,24.0,Team LottoNL-Jumbo,,35S,168.0
105,2018,stage-11,31,49S,Valgren Michael,26.0,Astana Pro Team,,25S,128.0
105,2018,stage-11,32,40S,Vichot Arthur,29.0,Groupama - FDJ,,16S,158.0
105,2018,stage-11,33,56S,Hansen Jesper,27.0,Astana Pro Team,,32S,124.0
105,2018,stage-11,34,29S,De Gendt Thomas,31.0,Lotto Soudal,,5S,174.0
105,2018,stage-11,35,29S,Perez Anthony,27.0,"Cofidis, Solutions Crédits",,5S,206.0
105,2018,stage-11,36,29S,Mollema Bauke,31.0,Trek - Segafredo,,5S,191.0
105,2018,stage-11,37,29S,Majka Rafał,28.0,BORA - hansgrohe,,5S,114.0
105,2018,stage-11,38,29S,Molard Rudy,28.0,Groupama - FDJ,,5S,156.0
105,2018,stage-11,39,2S,Boswell Ian,27.0,Team Katusha Alpecin,,38S,142.0
105,2018,stage-11,40,2S,Kwiatkowski Michał,28.0,Team Sky,,38S,4.0
105,2018,stage-11,41,31S,Kochetkov Pavel,32.0,Team Katusha Alpecin,,7S,145.0
105,2018,stage-11,42,21S,Edet Nicolas,30.0,"Cofidis, Solutions Crédits",,57S,203.0
105,2018,stage-11,43,21S,Poels Wout,30.0,Team Sky,,57S,6.0
105,2018,stage-11,44,21S,Castroviejo Jonathan,31.0,Team Sky,,57S,3.0
105,2018,stage-11,45,3S,Sicard Romain,30.0,Direct Energie,,39S,187.0
105,2018,stage-11,46,29S,ten Dam Laurens,37.0,Team Sunweb,,5S,37.0
105,2018,stage-11,47,31S,Pellizotti Franco,40.0,Bahrain Merida Pro Cycling Team,,7S,57.0
105,2018,stage-11,48,31S,Arndt Nikias,26.0,Team Sunweb,,7S,33.0
105,2018,stage-11,49,31S,Küng Stefan,24.0,BMC Racing Team,,7S,85.0
105,2018,stage-11,50,31S,Geschke Simon,32.0,Team Sunweb,,7S,34.0
105,2018,stage-11,51,31S,Moinard Amaël,36.0,Team Fortuneo - Samsic,,7S,46.0
105,2018,stage-11,52,31S,Gesbert Élie,23.0,Team Fortuneo - Samsic,,7S,43.0
105,2018,stage-11,53,31S,van Garderen Tejay,29.0,BMC Racing Team,,7S,88.0
105,2018,stage-11,54,31S,Frank Mathias,31.0,AG2R La Mondiale,,7S,24.0
105,2018,stage-11,55,25S,Bernard Julien,26.0,Trek - Segafredo,,1S,192.0
105,2018,stage-11,56,25S,Minnaard Marco,29.0,Wanty - Groupe Gobert,,1S,214.0
105,2018,stage-11,57,51S,Taaramäe Rein,31.0,Direct Energie,,27S,188.0
105,2018,stage-11,58,51S,Poljański Paweł,28.0,BORA - hansgrohe,,27S,117.0
105,2018,stage-11,59,51S,Chavanel Sylvain,39.0,Direct Energie,,27S,183.0
105,2018,stage-11,60,51S,Rolland Pierre,31.0,Team EF Education First-Drapac p/b Cannondale,,27S,16.0
105,2018,stage-11,61,42S,Skujiņš Toms,27.0,Trek - Segafredo,,18S,197.0
105,2018,stage-11,62,7S,Gaudu  David ,21.0,Groupama - FDJ,,43S,152.0
105,2018,stage-11,63,7S,Ludvigsson Tobias,27.0,Groupama - FDJ,,43S,155.0
